SAP_STORECODE,NAME,REGION,STATE,BRAND,SUBBRAND,CATEGORY,SUBCLASS,STYLECODE,ITEM_ID,ITEMSIZE,COLOR,SEASON,GENDER,QUALITY,INVOICE_DATE,QUANTITY,UNITMRP,NETAMT,DISCOUNT,TOTAL_MRP,INVOICETYPE,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,BLUE,AW24,M,Q1,2026-03-31,1,2600,1800,800,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,WHITE,AW24,M,Q1,2026-04-01,1,2600,2200,400,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,GREY,AW24,M,Q1,2026-04-02,6,2600,10800,4800,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,BLUE,AW24,M,Q1,2026-04-03,2,2600,4400,800,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,BLUE,AW24,M,Q1,2026-04-04,4,2600,8800,1600,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,NAVY,AW24,M,Q1,2026-04-05,5,2600,9500,3500,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,NAVY,AW24,M,Q1,2026-04-12,5,2600,10000,3000,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_M,M,NAVY,AW24,M,Q1,2026-04-13,4,2600,8400,2000,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,BLUE,AW24,M,Q1,2026-03-18,3,2600,6600,1200,7800,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,NAVY,AW24,M,Q1,2026-03-22,3,2600,6300,1500,7800,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,WHITE,AW24,M,Q1,2026-03-23,1,2600,1800,800,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,NAVY,AW24,M,Q1,2026-03-25,1,2600,2200,400,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,NAVY,AW24,M,Q1,2026-03-27,4,2600,8400,2000,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,BLUE,AW24,M,Q1,2026-03-30,2,2600,4000,1200,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,NAVY,AW24,M,Q1,2026-04-01,1,2600,2000,600,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,NAVY,AW24,M,Q1,2026-04-02,1,2600,2200,400,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,BLACK,AW24,M,Q1,2026-04-03,5,2600,10000,3000,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,BLUE,AW24,M,Q1,2026-04-04,5,2600,11500,1500,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,BLUE,AW24,M,Q1,2026-04-05,4,2600,7200,3200,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,WHITE,AW24,M,Q1,2026-04-06,2,2600,3800,1400,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,GREY,AW24,M,Q1,2026-04-07,5,2600,10500,2500,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,GREY,AW24,M,Q1,2026-04-09,6,2600,10800,4800,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,BLACK,AW24,M,Q1,2026-04-10,3,2600,5100,2700,7800,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_L,L,WHITE,AW24,M,Q1,2026-04-11,1,2600,1800,800,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,NAVY,AW24,M,Q1,2026-03-17,2,2600,3600,1600,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,WHITE,AW24,M,Q1,2026-03-18,6,2600,13200,2400,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,WHITE,AW24,M,Q1,2026-03-19,5,2600,9500,3500,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,NAVY,AW24,M,Q1,2026-03-25,6,2600,13800,1800,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,BLUE,AW24,M,Q1,2026-03-28,1,2600,2000,600,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,WHITE,AW24,M,Q1,2026-03-31,4,2600,8000,2400,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,WHITE,AW24,M,Q1,2026-04-01,3,2600,6000,1800,7800,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,GREY,AW24,M,Q1,2026-04-02,4,2600,9200,1200,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,WHITE,AW24,M,Q1,2026-04-03,1,2600,2000,600,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,BLACK,AW24,M,Q1,2026-04-06,6,2600,12600,3000,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,NAVY,AW24,M,Q1,2026-04-08,2,2600,4200,1000,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,BLACK,AW24,M,Q1,2026-04-09,4,2600,8800,1600,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,WHITE,AW24,M,Q1,2026-04-10,3,2600,6300,1500,7800,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XL,XL,GREY,AW24,M,Q1,2026-04-11,2,2600,3600,1600,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLUE,AW24,M,Q1,2026-03-17,4,2600,9200,1200,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,NAVY,AW24,M,Q1,2026-03-18,5,2600,9000,4000,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,WHITE,AW24,M,Q1,2026-03-19,3,2600,5400,2400,7800,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLACK,AW24,M,Q1,2026-03-24,2,2600,4600,600,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,NAVY,AW24,M,Q1,2026-03-28,5,2600,11500,1500,13000,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLUE,AW24,M,Q1,2026-03-31,6,2600,13200,2400,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLUE,AW24,M,Q1,2026-04-01,4,2600,8000,2400,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLUE,AW24,M,Q1,2026-04-02,4,2600,7600,2800,10400,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLUE,AW24,M,Q1,2026-04-03,1,2600,2100,500,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,GREY,AW24,M,Q1,2026-04-04,1,2600,2200,400,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLACK,AW24,M,Q1,2026-04-06,2,2600,4000,1200,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,GREY,AW24,M,Q1,2026-04-07,2,2600,4600,600,5200,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,NAVY,AW24,M,Q1,2026-04-09,6,2600,11400,4200,15600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLACK,AW24,M,Q1,2026-04-10,1,2600,2100,500,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CASUAL SHIRTS,CASUAL SHIRTS_SUB,ARW1044,ARW1044_XXL,XXL,BLACK,AW24,M,Q1,2026-04-11,1,2600,1800,800,2600,SALES,FASHION
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-03-19,4,2200,6000,2800,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLUE,SS25,M,Q1,2026-03-20,6,2200,11400,1800,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-03-23,1,2200,1700,500,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,NAVY,SS25,M,Q1,2026-03-24,3,2200,4500,2100,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,WHITE,SS25,M,Q1,2026-03-27,1,2200,1600,600,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,NAVY,SS25,M,Q1,2026-03-28,5,2200,8000,3000,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLUE,SS25,M,Q1,2026-03-29,3,2200,5400,1200,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-03-30,6,2200,11400,1800,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-03-31,6,2200,9600,3600,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-04-01,2,2200,3800,600,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-04-02,5,2200,9000,2000,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLUE,SS25,M,Q1,2026-04-04,6,2200,11400,1800,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,NAVY,SS25,M,Q1,2026-04-06,6,2200,10200,3000,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,NAVY,SS25,M,Q1,2026-04-07,1,2200,1700,500,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLUE,SS25,M,Q1,2026-04-09,1,2200,1600,600,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,BLACK,SS25,M,Q1,2026-04-10,2,2200,3600,800,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_S,S,WHITE,SS25,M,Q1,2026-04-12,4,2200,6000,2800,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,WHITE,SS25,M,Q1,2026-03-19,3,2200,4200,2400,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,NAVY,SS25,M,Q1,2026-03-20,5,2200,7500,3500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,BLUE,SS25,M,Q1,2026-03-22,1,2200,2000,200,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,WHITE,SS25,M,Q1,2026-03-23,1,2200,1400,800,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,BLUE,SS25,M,Q1,2026-03-25,4,2200,7600,1200,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,GREY,SS25,M,Q1,2026-03-27,1,2200,1800,400,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,BLACK,SS25,M,Q1,2026-03-28,6,2200,9600,3600,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,BLUE,SS25,M,Q1,2026-04-06,5,2200,7500,3500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,WHITE,SS25,M,Q1,2026-04-08,5,2200,9500,1500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,GREY,SS25,M,Q1,2026-04-12,3,2200,5700,900,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_M,M,NAVY,SS25,M,Q1,2026-04-13,3,2200,4500,2100,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,BLUE,SS25,M,Q1,2026-03-17,4,2200,7600,1200,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,BLACK,SS25,M,Q1,2026-03-20,1,2200,1800,400,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,BLACK,SS25,M,Q1,2026-03-21,4,2200,7600,1200,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,WHITE,SS25,M,Q1,2026-03-25,5,2200,8500,2500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,GREY,SS25,M,Q1,2026-03-29,4,2200,6000,2800,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,WHITE,SS25,M,Q1,2026-03-30,6,2200,12000,1200,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,WHITE,SS25,M,Q1,2026-03-31,2,2200,3400,1000,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,GREY,SS25,M,Q1,2026-04-04,2,2200,3600,800,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,GREY,SS25,M,Q1,2026-04-06,1,2200,1800,400,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,BLUE,SS25,M,Q1,2026-04-07,6,2200,11400,1800,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,GREY,SS25,M,Q1,2026-04-09,3,2200,5400,1200,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,WHITE,SS25,M,Q1,2026-04-10,2,2200,3400,1000,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,NAVY,SS25,M,Q1,2026-04-11,4,2200,6800,2000,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_L,L,BLACK,SS25,M,Q1,2026-04-13,2,2200,2800,1600,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,BLACK,SS25,M,Q1,2026-03-17,1,2200,1900,300,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,BLUE,SS25,M,Q1,2026-03-19,5,2200,7000,4000,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,NAVY,SS25,M,Q1,2026-03-20,2,2200,3400,1000,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,BLUE,SS25,M,Q1,2026-03-22,4,2200,8000,800,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,GREY,SS25,M,Q1,2026-03-25,1,2200,1600,600,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,NAVY,SS25,M,Q1,2026-03-27,1,2200,1700,500,2200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,BLUE,SS25,M,Q1,2026-03-29,3,2200,5400,1200,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,BLUE,SS25,M,Q1,2026-04-01,3,2200,5100,1500,6600,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,NAVY,SS25,M,Q1,2026-04-02,5,2200,8000,3000,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XL,XL,GREY,SS25,M,Q1,2026-04-04,5,2200,8500,2500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,NAVY,SS25,M,Q1,2026-03-17,5,2200,9000,2000,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,WHITE,SS25,M,Q1,2026-03-22,5,2200,9500,1500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,BLUE,SS25,M,Q1,2026-03-30,2,2200,3600,800,4400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,WHITE,SS25,M,Q1,2026-04-01,5,2200,8500,2500,11000,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,NAVY,SS25,M,Q1,2026-04-02,6,2200,12000,1200,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,GREY,SS25,M,Q1,2026-04-03,4,2200,6400,2400,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,BLUE,SS25,M,Q1,2026-04-06,4,2200,7600,1200,8800,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,NAVY,SS25,M,Q1,2026-04-07,6,2200,11400,1800,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,BLACK,SS25,M,Q1,2026-04-08,6,2200,9600,3600,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1045,ARW1045_XXL,XXL,WHITE,SS25,M,Q1,2026-04-11,6,2200,9000,4200,13200,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1046,ARW1046_S,S,NAVY,SS25,M,Q1,2026-03-19,2,3200,4400,2000,6400,SALES,CORE
8171,Brookfield|CBR,TN,Tamil Nadu,Arrow,Arrow,CHINOS,CHINOS_SUB,ARW1046,ARW1046_S,S,BLUE,SS25,M,Q1,2026-03-21,5,3200,11000,5000,16000,SALES,CORE
